longitude,latitude,Level_0_(pieces/m3),Level_1_(pieces/m3),Level_2p_(pieces/km2)
84.0,78.0,-1.1168836604833585e-05,-1.0858702548951269e-05,-0.04604984811861498
86.0,78.0,-0.0124268930318235,-0.012073945464533544,-0.9072844772729435
88.0,78.0,9.537077998322706,9.311444714817704,-383.76436809118536
90.0,78.0,-4.972488413438896,-4.844833821845093,178.56031719035977
92.0,78.0,0.2952783520469023,0.11711908699821114,-180.74225320634858
94.0,78.0,-0.015231736269820925,-0.006107368398992678,-112.52688546993066
96.0,78.0,0.002838543858340002,0.0021994287683389786,-466.0620253495347
98.0,78.0,0.5192011678434597,0.5190863242234549,-740.3015122266835
100.0,78.0,0.007789951224064173,0.007678529712455279,-68.96447088466839
102.0,78.0,-4.832343394579826,-4.847630660235346,-703.65370233995
104.0,78.0,2.7539324942910985,2.756153523305473,-1112.4380562204035
106.0,78.0,2.3801798511975525,0.6495727979729313,-423.45742987203107
108.0,78.0,-1.9287945169355838,-0.4806280251872611,-539.6095293847027
110.0,78.0,-0.0028216989175577005,-0.0009262343667756517,-1.1669390415637328
112.0,78.0,1.1266452829713496,0.25032163961929965,-496.82809247532373
114.0,78.0,0.07421813397924881,0.2984047259173272,-376.7669813340293
116.0,78.0,-0.022839894092457663,-0.016785722578005122,18.194801310095833
118.0,78.0,0.571397176496135,0.42835876117193666,-465.57172376667626
120.0,78.0,0.11018991596459297,0.08167403910586198,-474.89855169504835
122.0,78.0,0.03691930199758052,0.010089516678809913,-258.6285049847794
124.0,78.0,0.10617428973094521,0.006442874661578836,-465.07227479768034
126.0,78.0,0.6257812085841084,-0.11935185171466395,-4.326314994412627
128.0,78.0,0.119213383251771,-0.4917847341998012,-110.15883981369461
130.0,78.0,-0.11491222966359965,0.023331715471850166,-144.61313958489242
132.0,78.0,-5.6712071709882995e-05,1.2008113241049637e-05,-298.5953640018767
134.0,78.0,0.00038424723589395237,0.00045455710625563636,-23.05984149063912
136.0,78.0,0.13412319001092496,0.1543873377771509,-648.6658396631831
138.0,78.0,-0.0015188884310039542,-0.0125239149667704,189.41086157843205
140.0,78.0,-1.3509503102846386e-05,-2.314432439738301e-05,-199.26652991469777
142.0,78.0,0.0006440566020031007,1.8447459389861235e-07,-35.17631650363227
144.0,78.0,0.2759492057945766,-1.2305651491228511e-06,-162.55514796487498
146.0,78.0,0.04027631033582793,0.000330934198615822,-23.385833483008817
148.0,78.0,0.4246336247634019,0.26590613768770927,-72.98935595223405
150.0,78.0,-0.1495775081870317,-0.10505252950013347,-75.60171936453389
152.0,78.0,0.03303748582360422,0.0007198751811889199,-90.05882402497161
154.0,78.0,0.00016045785186636182,4.344085836714975e-06,-0.4198372969067736
156.0,78.0,0.0052503247702522255,-6.116606256430303e-07,-8.25807042362256
158.0,78.0,0.0007893970750405531,8.939932119998554e-06,-1.2572371780239093
160.0,78.0,0.00011425728077579938,0.00029119014910151324,-0.20304200893568425
162.0,78.0,1.5930685837135244e-05,7.674547988435617e-06,-0.025792588856091328
164.0,78.0,1.6096334469073917e-05,1.5568970431181906e-05,-0.04267592273525083
166.0,78.0,1.0374543520517476e-08,1.0026005639746938e-08,-2.748749808223011e-05
168.0,78.0,2.2406962425728917e-15,2.1650896602843965e-15,-5.937757746483367e-12
170.0,78.0,1.6234579202958245e-25,1.5684401211967133e-25,-4.302826773738778e-22
172.0,78.0,5.329729325079509e-33,2.274243833333882e-33,-7.135823058154759e-30
174.0,78.0,7.077855534168353e-27,3.594081456519992e-27,-7.868508725690015e-24
176.0,78.0,3.751567392379468e-24,1.9058268459166828e-24,-4.171147482646028e-21
178.0,78.0,6.670805183046533e-25,3.3901828449015405e-25,-7.417991292864822e-22
180.0,78.0,3.979127990672572e-29,2.0230515457097096e-29,-4.4254887425894404e-26
-180.0,80.0,1.1406359263726518e-18,1.2088900677393732e-101,-2.2771834834968553e-15
-178.0,80.0,2.6278102079650784e-13,2.7862147736690514e-96,-5.243851073246266e-10
-176.0,80.0,2.0308838651710124e-11,-1.030651968083599e-93,-4.050856118521031e-08
-174.0,80.0,5.26568354744306e-13,-7.764040838389674e-85,-1.0498000573282561e-09
-172.0,80.0,8.723707838188289e-12,-1.6228431668536753e-79,-9.676477965354568e-09
-170.0,80.0,6.11622989382262e-10,3.549313721204798e-76,-6.78190446670772e-07
-168.0,80.0,1.4385033000816164e-11,3.6837286060356703e-68,-1.606840671426665e-08
-166.0,80.0,1.1349596022994194e-16,9.023568263658231e-54,-3.436055645291888e-06
-164.0,80.0,9.981860452507285e-16,4.307462290222866e-42,-3.2152053938606924e-05
-162.0,80.0,5.278843499795741e-09,6.897771520906042e-34,-1.7692756682065462e-05
-160.0,80.0,9.365014422979835e-06,3.7054441383180967e-29,-0.031201396435940998
-158.0,80.0,5.5738958432328514e-06,6.677530505742345e-28,-0.018564880417204933
-156.0,80.0,3.69931064357602e-05,4.036787182186878e-30,-0.03700418837951533
-154.0,80.0,0.0009775573503730205,-5.422082113369495e-34,-0.977186084983457
-152.0,80.0,2.054977389959351e-05,-3.330792675891345e-28,-0.02051844580142615
-150.0,80.0,0.0021977087528784276,-6.161585564494105e-26,-2.1958284298632718
-148.0,80.0,0.00013634264142876952,7.342240671409959e-23,-0.13637077740249864
-146.0,80.0,6.741347888216065e-06,2.1247888206008402e-17,-0.05324700402801003
-144.0,80.0,0.000685626486220378,2.0615021275449636e-15,-5.201299213290135
-142.0,80.0,0.0033608486969318,2.1229646802720784e-16,-3.562643292348161
-140.0,80.0,0.00012550341965328755,5.4812615120294414e-18,-0.12758102586525202
-138.0,80.0,1.5824263106670022e-09,6.3005701327286246e-21,-1.608716734279435e-06
-136.0,80.0,6.692303790684955e-18,6.373512747188982e-22,-6.809949599818891e-15
-134.0,80.0,1.7505491473491914e-22,3.409747153702472e-22,-6.338615903084188e-19
-132.0,80.0,4.581264098473679e-26,8.818543574707545e-26,-1.7153382245152287e-22
-130.0,80.0,1.273293651745077e-28,8.583536347959311e-33,-2.53710922772387e-25
-128.0,80.0,6.035187143245247e-32,3.819176477358057e-36,-1.2087088341133483e-28
-126.0,80.0,-1.8164330498897595e-32,6.109001950319706e-43,-2.0885754873246054e-28
-124.0,80.0,3.1139706227451855e-32,4.765330943951183e-47,-9.431203095202892e-29
-122.0,80.0,7.188624470609584e-33,-2.5104950671877505e-50,-7.810042279644513e-30
-120.0,80.0,2.4423864168633243e-34,1.1953800948346247e-52,-2.715580853846412e-31
-118.0,80.0,3.289322272240793e-39,1.6157006245672087e-57,-3.6578929834064333e-36
-116.0,80.0,1.4861492710662875e-47,7.305678930048748e-66,-1.652951769177245e-44
-114.0,80.0,2.2524885378152635e-59,1.1081641979868469e-77,-2.505725639290444e-56
-112.0,80.0,1.1452673804820539e-74,5.638866242127182e-93,-1.2742393039763164e-71
-110.0,80.0,1.9534186858065628e-93,9.625507030827049e-112,-2.1737651484633615e-90
-108.0,80.0,1.1177068920943543e-115,5.763598617015976e-134,-1.2439943017390815e-112
-106.0,80.0,4.7700908421550125e-110,4.771441749709656e-110,7.736463066100753e-104
-104.0,80.0,3.03283429761335e-88,3.034061065675399e-88,4.9171489647781045e-82
-102.0,80.0,6.468667979451868e-70,6.472069218827264e-70,1.048403396019469e-63
-100.0,80.0,4.628339232620075e-55,4.631334339163056e-55,7.498728287786169e-49
-98.0,80.0,1.1109119798787253e-43,1.1117656705785527e-43,1.7992477184683497e-37
-96.0,80.0,8.944957102488903e-36,8.952916415063058e-36,1.4482330311904583e-29
-94.0,80.0,2.416134011825091e-31,2.418577147170918e-31,3.9104801107514616e-25
-92.0,80.0,2.1893133256590084e-30,2.191792844597898e-30,3.5421411137143976e-24
-90.0,80.0,6.654860663009101e-33,6.663205528014116e-33,1.0763308322828532e-26
-88.0,80.0,6.786004728245646e-39,6.795337927185509e-39,1.0971597028474178e-32
-86.0,80.0,2.321311878657653e-48,2.3247863815771156e-48,3.751786013377696e-42
-84.0,80.0,1.603551485652608e-48,2.344853145432595e-61,-4.0154079893236994e-45
-82.0,80.0,6.492842090649141e-41,-2.832758577285824e-62,-1.6258781627238047e-37
-80.0,80.0,8.81923505357553e-37,-8.06879730846878e-66,-2.2084647009640138e-33
-78.0,80.0,4.018566315014884e-36,2.0129409630978424e-68,-1.0063222401889834e-32
-76.0,80.0,6.142646259911673e-39,-6.766115319743888e-73,-1.5382531903424385e-35
-74.0,80.0,3.149807533680466e-45,-4.571070665312392e-77,-7.887924096492954e-42
-72.0,80.0,5.418220479972849e-55,-5.836814556768595e-85,-1.3568810148916646e-51
-70.0,80.0,3.126608285172587e-68,-2.499968205693819e-96,-7.830057546412025e-65
-68.0,80.0,6.052494730970044e-85,-3.592007296297168e-111,-1.5157664374652756e-81
-66.0,80.0,3.930424972286275e-105,-7.062665469226567e-119,-9.843368957784979e-102
-64.0,80.0,-4.023526996565443e-97,-4.001241816224503e-97,-4.638646202536081e-92
-62.0,80.0,-7.636316866595247e-79,-7.604402687292348e-79,-8.814640710170679e-74
-60.0,80.0,-4.861889758376271e-64,-4.848189193321246e-64,-5.619040019170102e-59
-58.0,80.0,-1.0384137211064548e-52,-1.0369030608705214e-52,-1.2016106814195762e-47
-56.0,80.0,-7.440118860757194e-45,-7.439451187347323e-45,-8.620045933614285e-40
-54.0,80.0,-1.7882715783209265e-40,-1.7905554937828342e-40,-2.0744335354383358e-35
-52.0,80.0,-1.4418869773041207e-39,-1.4457021172655397e-39,-1.6746868649062149e-34
-50.0,80.0,-3.9000763530133735e-42,-3.9157413159304964e-42,-4.535360863872128e-37
-48.0,80.0,-3.538825453751915e-48,-3.5578965212662405e-48,-4.1203511084593875e-43
-46.0,80.0,-1.0771738555144998e-57,-1.0844594330630873e-57,-1.255732790598142e-52
-44.0,80.0,-1.0606131693537141e-70,-1.0699360382623862e-70,-1.2381190405590484e-65
-42.0,80.0,6.289825299439055e-85,6.220936371050166e-85,7.303407425614886e-80
-40.0,80.0,3.426201365029191e-101,3.384295457282287e-101,3.972129968047418e-96
-38.0,80.0,6.22433477241777e-121,6.139507736448027e-121,7.204605783924403e-116
-36.0,80.0,3.793315477079277e-144,3.7363263562695417e-144,4.3837213876693055e-139
-34.0,80.0,7.755132650469651e-171,7.627817694222435e-171,8.947875107462453e-166
-32.0,80.0,5.3186773809545e-201,5.22396135434242e-201,-2.4617094997175362e-195
-30.0,80.0,1.2236640744944149e-234,1.2001727202798617e-234,-3.5086352789131804e-163
-28.0,80.0,2.64693485213927e-237,-1.6919374889226958e-243,-1.3432605115760879e-134
-26.0,80.0,3.399572889566733e-212,-2.1736157879220077e-218,-1.7251482204379024e-109
-24.0,80.0,1.4647031208248172e-190,-9.367536440184372e-197,-7.432530944362109e-88
-22.0,80.0,2.1169909495733525e-172,-1.3542914831070644e-178,-1.0742149254134923e-69
-20.0,80.0,1.0264375717315002e-157,-6.56814978388666e-164,-5.208225544998825e-55
-18.0,80.0,1.669514612444553e-146,-1.0686071944196099e-152,-8.470958013205919e-44
-16.0,80.0,9.10944783796342e-139,-5.832124772559718e-145,-4.621888026739385e-36
-14.0,80.0,6.714759650219016e-120,6.777390272571627e-120,-8.459612204804243e-32
-12.0,80.0,1.0862742350042478e-93,1.0951311794541246e-93,-5.194283330796996e-31
-10.0,80.0,5.89511973292951e-71,5.936273989316246e-71,-1.6451077828287475e-33
-8.0,80.0,1.0732228892277165e-51,1.0794583152574551e-51,-7.068531284036012e-30
-6.0,80.0,6.554376241193578e-36,6.5847904586075e-36,-2.0103381863021805e-29
-4.0,80.0,1.34281737924243e-23,1.3474795641940368e-23,1.8501544973127587e-17
-2.0,80.0,9.228830805104551e-15,9.25010282086943e-15,1.2708128119676722e-08
0.0,80.0,2.127749975713493e-09,2.13017398508102e-09,0.00292819043903683
2.0,80.0,2.795694634234375e-07,1.6038135419212277e-07,0.22629286451379915
4.0,80.0,0.025125398320348456,-0.0008005499714212672,-11.021664327271731
6.0,80.0,1.2978388102988074,-0.015438146302932169,-1017.6480164872667
8.0,80.0,-6.73174138483205,-2.057502148124095,-652.7113932586288
10.0,80.0,0.5523486178588399,-0.050173643853187434,-309.72588122556226
12.0,80.0,-0.01955074962226164,-3.244781077469e-05,-113.81296254955392
14.0,80.0,-0.010537211714326717,-0.0001441867413329291,-91.32846252989513
16.0,80.0,0.09540058566071542,-2.774149530657609e-07,-94.7992514826021
18.0,80.0,0.0013756170333663674,3.0344051926228096e-08,-1.5266187939648226
20.0,80.0,8.654270638928405e-05,1.1274400165276984e-08,-0.14981266567356352
22.0,80.0,2.68320300958355e-09,1.2734010176054664e-12,-1.2832447734779782e-05
24.0,80.0,3.809353301941182e-17,4.739553686757723e-20,-5.942904492844771e-13
26.0,80.0,3.4708089434224066e-28,5.880388904502942e-31,-1.0549063229491007e-23
28.0,80.0,1.191796862936721e-35,2.4431941576240705e-45,-1.1936254735483727e-32
30.0,80.0,9.76949879442879e-44,3.4038497113328557e-63,-9.791508349681293e-41
32.0,80.0,5.379203456014516e-55,2.705437859276069e-55,2.633830997646414e-49
34.0,80.0,2.072444555670012e-45,2.0809053406847316e-45,2.0299485927050758e-39
36.0,80.0,5.350829977531186e-39,5.369220396142165e-39,5.243028871638461e-33
38.0,80.0,4.6396408245121486e-36,4.6475823012435595e-36,4.5428145267438605e-30
40.0,80.0,1.1559774899442174e-31,1.1452141487073868e-31,2.2906667707228322e-26
42.0,80.0,1.6279480083917597e-25,1.6297324890003197e-25,2.5070680485815125e-20
44.0,80.0,2.0097202166497392e-18,2.011605820850429e-18,2.8654448862346003e-13
46.0,80.0,1.0363115229662628e-14,1.0372411234436881e-14,1.4771414270410603e-09
48.0,80.0,2.1389297465815436e-14,2.1403819157568667e-14,2.835933756921077e-09
50.0,80.0,4.2110481916472505e-10,4.20650101120006e-10,3.4210372934902265e-05
52.0,80.0,1.717782491995603e-08,1.7144806101308714e-08,0.0013947748991109282
54.0,80.0,2.487861503773964e-10,2.481132689164413e-10,2.4948533156408517e-05
56.0,80.0,1.4877425155756497e-05,1.4852769046699344e-05,6.366726042797789
58.0,80.0,0.005420820519626629,0.005412028818107475,2330.5639193152883
60.0,80.0,0.026234368139437546,0.02622904385988455,42983.40479272456
62.0,80.0,0.024563065975106314,0.02456883781468518,41035.55539056829
64.0,80.0,0.000504258917022011,0.0005040721273105008,124.33664183884802
66.0,80.0,-0.0041438990035055825,-0.004139426296376908,-6216.76856710823
68.0,80.0,0.006680243656827466,0.0066788479782217474,3583.0100724390745
70.0,80.0,0.002354833267707834,0.002354901186314383,-605.2966017655671
72.0,80.0,0.00612529360140582,0.00612000848303506,4873.190502053115
74.0,80.0,-0.0005253222691524385,-0.0005246578459421474,-583.4895703663826
76.0,80.0,0.00023019405155020402,0.0002299392477434151,238.34629442127735
78.0,80.0,1.6227652477002336e-06,1.622829774401601e-06,1.6907321410953577
80.0,80.0,1.0239323291116938e-11,1.765322431310692e-12,3.529549243082837e-06
82.0,80.0,4.446341188222338e-14,3.5693760498698357e-16,-2.4816305084605362e-11
84.0,80.0,-1.7838316961761693e-11,-1.7385069562326177e-11,-2.94088578926778e-09
86.0,80.0,3.1234961107327256e-07,3.0513664643541697e-07,-1.390751371029674e-05
88.0,80.0,0.0001378916522898501,0.00013478880491137363,-0.005498053795498251
90.0,80.0,-5.487170203376502e-05,-5.350643725391998e-05,0.0018685826846688539
92.0,80.0,4.9169485855774784e-05,1.9732920460913426e-05,-0.02766962930144772
94.0,80.0,2.4638439399621556e-06,9.864841769355475e-07,-0.02964532812690207
96.0,80.0,5.415461918482982e-06,4.998117643747587e-06,-0.29114931392789184
98.0,80.0,0.0013083072628331544,0.0013071371859873279,-1.8627680834854776
100.0,80.0,-0.0006723163931066422,-0.0006764002802062222,-0.1801198721164289
102.0,80.0,-0.21729931824570348,-0.21838985518689424,-4.26282028038114
104.0,80.0,0.013297610064107051,0.013250382839946877,-16.342318548687185
106.0,80.0,0.0231370866549069,0.006650326676013512,-4.385492976104183
108.0,80.0,-0.020447327974642816,-0.005096475311228031,-5.424753806467772
110.0,80.0,-3.9400997993880626e-05,-1.0832827272976628e-05,-0.008441535551352793
112.0,80.0,0.005114873748844464,0.0010267236991864527,-2.1224731440719498
114.0,80.0,0.0004993236254237681,0.0010995122026552383,-1.4267583886716628
116.0,80.0,-0.00031857596655571825,-0.00023764571828963259,0.2576777016405107
118.0,80.0,0.0006202430607428886,0.00046509171115525247,-0.5050352357155838
120.0,80.0,0.0001810579021032232,0.00013484965879572827,-0.4098774390721212
122.0,80.0,2.3110880096364924e-05,1.1485423413542435e-05,-0.1478601487093328
124.0,80.0,-0.00018939049954433082,1.7671773390517576e-06,-0.22311689228015819
126.0,80.0,0.00015342182887732284,-4.9634934008433054e-05,0.025127915045039646
128.0,80.0,-0.00024041548020720886,-0.0001797129017425476,-0.025913235013579422
130.0,80.0,-1.987603395649559e-05,3.8144744636114907e-06,-0.025660033048987785
132.0,80.0,-9.547068665401544e-09,2.032151195078848e-09,-0.06835030120380158
134.0,80.0,7.518279829602575e-08,8.902984858617147e-08,-0.005211313687152653
136.0,80.0,2.7305924438741746e-05,3.210938804603811e-05,-0.14342538424049153
138.0,80.0,2.220375030744527e-06,1.94068294256782e-06,-0.00040100898043147343
140.0,80.0,-7.63447420270536e-10,-1.2795140674082146e-09,-0.032198016177808125
142.0,80.0,6.835099713703462e-08,2.995844468205423e-11,-0.005659188440919243
144.0,80.0,2.928471764520325e-05,-1.3062358168729582e-10,-0.017245323944036304
146.0,80.0,4.267500580646889e-06,3.148979363013387e-08,-0.0024807505939994008
148.0,80.0,4.29442298445195e-05,2.7397944309024315e-05,-0.006756305727395235
150.0,80.0,-5.312904562786111e-06,-2.355755929819136e-06,-0.006540469392061529
152.0,80.0,1.2476552365450225e-06,2.127793178209338e-08,-0.0034207066583092265
154.0,80.0,5.7019133088579984e-09,1.6515193442563153e-10,-1.5316246782157356e-05
156.0,80.0,1.9388784930822158e-08,-2.260098829519122e-12,-3.0482831133331094e-05
158.0,80.0,2.943667209474398e-09,2.1098078885299387e-12,-4.633544746880442e-06
160.0,80.0,-2.502286093775323e-11,6.73055421627464e-11,-2.5809306059488905e-08
162.0,80.0,2.5935545207624823e-12,1.440632316012111e-12,-3.0661212774455447e-09
164.0,80.0,1.323948466260857e-12,1.280391566214084e-12,-3.510024628700126e-09
166.0,80.0,8.532207088385416e-16,8.245033033146476e-16,-2.260734638866801e-12
168.0,80.0,1.8427879898806068e-22,1.780493284032705e-22,-4.883581659123023e-19
170.0,80.0,8.565322548257567e-27,5.326184071781135e-30,-2.1800802131191473e-23
172.0,80.0,5.470857286499309e-21,2.2083668860144885e-22,-1.3270055946190696e-17
174.0,80.0,6.783586314372763e-16,3.441816349454947e-16,-7.556095441269285e-13
176.0,80.0,3.590399994759077e-13,1.8250823249653966e-13,-3.9923552835008673e-10
178.0,80.0,6.384226124418778e-14,3.246550336188731e-14,-7.100023343805161e-11
180.0,80.0,3.8081838957445615e-18,1.9373405436608984e-18,-4.2357927015332116e-15
-180.0,82.0,6.835338447105942e-12,7.248727193391125e-95,-1.3655154214235763e-08
-178.0,82.0,1.5746394446979199e-06,1.6706656245148723e-89,-0.003144418354735881
-176.0,82.0,0.00012169485573821746,-9.966936757303075e-88,-0.24290518844829065
-174.0,82.0,3.1551353743614254e-06,-1.4258545542704777e-78,-0.006294819317767264
-172.0,82.0,1.6001685470837943e-05,-2.9803273659568445e-73,-0.017757506621884203
-170.0,82.0,0.0011218838639225578,8.468354414221624e-71,-1.2445587781445986
-168.0,82.0,2.6386085359395717e-05,8.789811221360908e-63,-0.029296840312403913
-166.0,82.0,2.0818330925417238e-10,2.4547923647967838e-58,-0.990020665762661
-164.0,82.0,4.771216740623437e-12,-1.8021762861574338e-53,-9.263874522747374
-162.0,82.0,2.523838134392692e-05,-9.49147606690669e-47,-0.11316497704216336
-160.0,82.0,0.04477454300505011,-1.4919793719069363e-43,-149.13670335501388
-158.0,82.0,0.026647134483612774,1.866479146101107e-38,-88.7346690659586
-156.0,82.0,0.026798477931274354,1.4698773952693387e-33,-26.803330509293353
-154.0,82.0,0.7080410016785018,-1.8297677370380882e-31,-707.4106135954585
-152.0,82.0,0.010639567063661856,-1.2230788660271278e-25,-10.620724104813132
-150.0,82.0,0.8068284062057498,-2.2182816266534315e-23,-805.9383762035073
-148.0,82.0,0.0500544515441778,2.641111870543886e-21,-50.05537906864519
-146.0,82.0,0.0013130812221758977,3.732312765002205e-15,-9.449182228582629
-144.0,82.0,0.21551323994194366,2.29352973212827e-13,-942.7352465060162
-142.0,82.0,0.906331372102547,1.454900455975141e-14,-931.1560868035782
-140.0,82.0,0.03311135150391965,3.63378472672518e-12,-33.69496741831683
-138.0,82.0,4.138599631638256e-07,7.652620701856452e-12,-0.0004314811548410223
-136.0,82.0,2.4905652750140214e-11,1.211658609715525e-11,-2.855190242473246e-08
-134.0,82.0,3.137549375633868e-12,5.581193658548423e-12,-1.0394161861336328e-08
-132.0,82.0,3.493519957703324e-15,1.4031786775144008e-15,-5.578498455752252e-12
-130.0,82.0,1.360287668913357e-16,6.1358351789476226e-21,-2.718049603574438e-13
-128.0,82.0,6.491578166604905e-20,4.096243002543421e-24,-1.3122273262151166e-16
-126.0,82.0,-7.07047169884988e-20,6.55854678265687e-31,-1.1132457361178335e-15
-124.0,82.0,3.8457368078436524e-19,2.379690763894797e-34,-6.968688157286443e-16
-122.0,82.0,1.1315650872161789e-19,-2.9386574228187495e-37,-1.2374293728339566e-16
-120.0,82.0,4.0456974322855846e-21,1.9830644732300618e-39,-4.499312155021217e-18
-118.0,82.0,5.448687008584476e-26,2.677951634664321e-44,-6.060658625686477e-23
-116.0,82.0,2.461772239353138e-34,1.2108833867065045e-52,-2.7387286819622463e-31
-114.0,82.0,3.731195687954997e-46,1.8367322597363274e-64,-4.151665405745048e-43
-112.0,82.0,1.8971091927308273e-61,9.346166889408873e-80,-2.1112507905921207e-58
-110.0,82.0,3.2357933258660356e-80,1.595384448618369e-98,-3.6016495284156626e-77
-108.0,82.0,1.851455874765508e-102,9.135689315344832e-121,-2.061138708281257e-99
-106.0,82.0,1.0287217097024929e-125,1.0257408359323292e-125,1.6640465781343826e-119
-104.0,82.0,6.518040372270619e-104,6.522473702974566e-104,1.0576389101665771e-97
-102.0,82.0,1.3902190132201135e-85,1.3913332780674442e-85,2.255030777231994e-79
-100.0,82.0,9.947032714092049e-71,9.956212410691208e-71,1.6129157100463766e-64
-98.0,82.0,2.387525471004697e-59,2.39001859001937e-59,3.8700360914660524e-53
-96.0,82.0,1.9224126938992705e-51,1.9246534798789787e-51,3.115031933641275e-45
-94.0,82.0,5.192653962758365e-47,5.199336961111899e-47,8.411125943486062e-41
-92.0,82.0,4.705180449662046e-46,4.711807337363083e-46,7.618858598753002e-40
-90.0,82.0,1.4302347644730545e-48,1.432422811974939e-48,2.315100430327639e-42
-88.0,82.0,1.4584221953506914e-54,1.4608279785240534e-54,2.3599016373846024e-48
-86.0,82.0,8.987769602319898e-46,4.9977102341194335e-64,-2.249229484686032e-42
-84.0,82.0,1.0848250833195033e-34,-6.83112064479459e-76,-2.7148631484210857e-31
-82.0,82.0,4.3924987909592336e-27,-6.489425763471963e-76,-1.0992747733534522e-23
-80.0,82.0,5.966336277576359e-23,-1.8648935709148577e-79,-1.493168177832106e-19
-78.0,82.0,2.718616506246764e-22,3.3361270821684374e-82,-6.803859464174247e-19
-76.0,82.0,4.15558639702786e-25,4.5451512159477765e-87,-1.0400305299267127e-21
-74.0,82.0,2.13088899903652e-31,-1.5766326242700934e-91,-5.333115464737592e-28
-72.0,82.0,3.665502190744206e-41,-2.0139744695460333e-99,-9.174027330644506e-38
-70.0,82.0,2.1151943818566597e-54,-8.62606226776668e-111,-5.2939912301035094e-51
-68.0,82.0,4.09459762256642e-71,-1.239410906674029e-125,-1.0248269797842478e-67
-66.0,82.0,2.658987650968337e-91,-2.4178599803607224e-136,-6.655214042586627e-88
-64.0,82.0,-7.978231529014682e-115,-1.369800433356628e-114,-1.602479737499765e-109
-62.0,82.0,-2.6135681440326163e-96,-2.6033203127674225e-96,-3.017579924765469e-91
-60.0,82.0,-1.6640064070516904e-81,-1.659747639114977e-81,-1.9236067487965893e-76
-58.0,82.0,-3.5540235812924585e-70,-3.549773613706584e-70,-4.113561050142005e-65
-56.0,82.0,-2.5464183823163716e-62,-2.5468501851207184e-62,-2.950962882675156e-57
-54.0,82.0,-6.120450096071639e-58,-6.129856189614687e-58,-7.10155886963867e-53
-52.0,82.0,-4.934931246322141e-57,-4.949271945287496e-57,-5.7330770816089334e-52
-50.0,82.0,-1.3348208951693717e-59,-1.3405298649523017e-59,-1.5526229990040203e-54
-48.0,82.0,-1.2111809494186079e-65,-1.2180239138414934e-65,-1.4105497035474974e-60
-46.0,82.0,-3.6867119648614984e-75,-3.712609559883649e-75,-4.298875971731475e-70
-44.0,82.0,-3.764465871198227e-88,-3.7960934696830047e-88,-4.394965287160887e-83
-42.0,82.0,-1.1478165543499992e-104,-1.161921791755803e-104,-1.3427336900315505e-99
-40.0,82.0,7.658312625815018e-122,7.566503451763509e-122,8.882739871185031e-117
-38.0,82.0,1.393961768110943e-141,1.3753646219396028e-141,1.6142805445022767e-136
-36.0,82.0,8.49526662614297e-165,8.370072827096776e-165,9.822269995714707e-160
-34.0,82.0,1.736789878993352e-191,1.7087744278213626e-191,2.004882085747907e-186
-32.0,82.0,1.1911369488218588e-221,1.1702654586443914e-221,-8.69653517638066e-182
-30.0,82.0,1.960090375099544e-252,2.687362270087668e-255,-9.924854191139446e-150
-28.0,82.0,7.493857594704141e-224,-4.7871519485884015e-230,-3.799672424840454e-121
-26.0,82.0,9.624685358855522e-199,-6.150007977693889e-205,-4.879915746401685e-96
-24.0,82.0,4.146787593623055e-177,-2.650441911518615e-183,-2.1024352783904478e-74
-22.0,82.0,5.993509319867851e-159,-3.8318195292432936e-165,-3.0386248946277145e-56
-20.0,82.0,2.905994073179639e-144,-1.858386095373785e-150,-1.4732474315395904e-41
-18.0,82.0,4.726638718676769e-133,-3.0235071014940515e-139,-2.3961744797360733e-30
-16.0,82.0,2.579017190689994e-125,-1.6501756842814038e-131,-1.3073905124550564e-22
-14.0,82.0,4.720629016540459e-121,-2.83507553209429e-127,-2.3929650981641216e-18
-12.0,82.0,2.9848272902534913e-102,3.009049016672916e-102,-1.4693036062908198e-17
-10.0,82.0,1.619840892027676e-79,1.6310867360343773e-79,-3.648453179747772e-20
-8.0,82.0,2.9489652475086656e-60,2.965985302038384e-60,-7.643867462938106e-17
-6.0,82.0,1.8009891466520902e-44,1.8092770643556712e-44,-3.1511205706592843e-16
-4.0,82.0,3.689747791333813e-32,3.702416782294626e-32,-4.357736715203987e-19
-2.0,82.0,2.5358669083817694e-23,2.5416144854922675e-23,3.4946921846541583e-17
0.0,82.0,1.1065845457870917e-17,5.661297752911385e-18,8.050300222144549e-12
2.0,82.0,3.4677271557669902e-09,-1.1983602050050217e-10,-1.4607672670098434e-06
4.0,82.0,0.0006849458656757255,-1.1661735849888903e-05,-0.36592625417294966
6.0,82.0,0.13158115608950186,0.03920803994483728,-49.78824716920873
8.0,82.0,7.934778199829024,1.912920369552111,-317.42342880272184
10.0,82.0,1.3564199781713702,-0.08200483320382627,-1056.7488951641526
12.0,82.0,1.2769490347558201,0.007526577284431253,-748.5724000032401
14.0,82.0,0.3042624188920561,-6.815898948406565e-05,-322.75378896104206
16.0,82.0,0.6800560037219987,1.270810666227801e-07,-761.1635430016759
18.0,82.0,0.34124128348681054,-5.607236121785086e-09,-574.185126110138
20.0,82.0,0.03408206785524927,6.383382814830955e-10,-115.72010712865512
22.0,82.0,1.2276937926172831e-06,2.5668474613877375e-13,-0.0142327058166156
24.0,82.0,2.605350042972143e-14,1.5290107786677258e-20,-7.260750060017532e-10
